,country,lat,long,date,value_confirmed,iso_code,region_code,subregion_code,int_region-code,value_deaths,value_recovered
311,Latvia,56.8796,24.6032,2020-01-23,0,LVA,150.0,154.0,,0,0
312,Comoros,-11.6455,43.3333,2020-01-23,0,COM,2.0,202.0,14.0,0,0
313,Iran,32.427908,53.68804599999999,2020-01-23,0,IRN,142.0,34.0,,0,0
314,China,35.1917,108.8701,2020-01-23,3,CHN,142.0,30.0,,0,0
315,Congo (Kinshasa),-4.0383,21.7587,2020-01-23,0,COD,2.0,202.0,17.0,0,0
316,Liberia,6.4280550000000005,-9.429499,2020-01-23,0,LBR,2.0,202.0,11.0,0,0
317,Ukraine,48.3794,31.1656,2020-01-23,0,UKR,150.0,151.0,,0,0
318,United Kingdom,-51.7963,-59.5236,2020-01-23,0,FLK,19.0,419.0,5.0,0,0
319,Togo,8.6195,0.8248,2020-01-23,0,TGO,2.0,202.0,11.0,0,0
320,France,46.8852,-56.3159,2020-01-23,0,SPM,19.0,21.0,,0,0
321,Uzbekistan,41.377491,64.585262,2020-01-23,0,UZB,142.0,143.0,,0,0
322,France,16.265,-61.551,2020-01-23,0,GLP,19.0,419.0,29.0,0,0
323,Botswana,-22.3285,24.6849,2020-01-23,0,BWA,2.0,202.0,18.0,0,0
324,Senegal,14.4974,-14.4524,2020-01-23,0,SEN,2.0,202.0,11.0,0,0
325,El Salvador,13.7942,-88.8965,2020-01-23,0,SLV,19.0,419.0,13.0,0,0
326,Montenegro,42.708678000000006,19.37439,2020-01-23,0,MNE,150.0,39.0,,0,0
327,Netherlands,12.1696,-68.99,2020-01-23,0,CUW,19.0,419.0,29.0,0,0
328,Zambia,-13.133897,27.849332,2020-01-23,0,ZMB,2.0,202.0,14.0,0,0
329,Bulgaria,42.7339,25.4858,2020-01-23,0,BGR,150.0,151.0,,0,0
330,Diamond Princess,0.0,0.0,2020-01-23,0,,,,,0,0
331,Azerbaijan,40.1431,47.5769,2020-01-23,0,AZE,142.0,145.0,,0,0
332,Tanzania,-6.369028,34.888822,2020-01-23,0,TZA,2.0,202.0,14.0,0,0
333,Switzerland,46.8182,8.2275,2020-01-23,0,CHE,150.0,155.0,,0,0
334,Venezuela,6.4238,-66.5897,2020-01-23,0,VEN,19.0,419.0,5.0,0,0
335,"Korea, South",35.90775700000001,127.766922,2020-01-23,1,KOR,142.0,30.0,,0,0
336,Tunisia,33.886917,9.537499,2020-01-23,0,TUN,2.0,15.0,,0,0
337,China,23.3417,113.4244,2020-01-23,32,CHN,142.0,30.0,,0,2
338,China,36.3427,118.1498,2020-01-23,6,CHN,142.0,30.0,,0,0
339,Andorra,42.5063,1.5218,2020-01-23,0,AND,150.0,39.0,,0,0
340,India,20.593684,78.96288,2020-01-23,0,IND,142.0,34.0,,0,0
341,Congo (Brazzaville),-0.228,15.8277,2020-01-23,0,COG,2.0,202.0,17.0,0,0
342,China,22.3,114.2,2020-01-23,2,HKG,142.0,30.0,,0,0
343,Haiti,18.9712,-72.2852,2020-01-23,0,HTI,19.0,419.0,29.0,0,0
344,West Bank and Gaza,31.9522,35.2332,2020-01-23,0,PSE,142.0,145.0,,0,0
345,Belgium,50.8333,4.469936,2020-01-23,0,BEL,150.0,155.0,,0,0
346,Paraguay,-23.4425,-58.4438,2020-01-23,0,PRY,19.0,419.0,5.0,0,0
347,Seychelles,-4.6796,55.492,2020-01-23,0,SYC,2.0,202.0,14.0,0,0
348,Austria,47.5162,14.5501,2020-01-23,0,AUT,150.0,155.0,,0,0
349,China,23.8298,108.7881,2020-01-23,5,CHN,142.0,30.0,,0,0
350,Algeria,28.0339,1.6596,2020-01-23,0,DZA,2.0,15.0,,0,0
351,Libya,26.3351,17.228331,2020-01-23,0,LBY,2.0,15.0,,0,0
352,China,35.7518,104.2861,2020-01-23,2,CHN,142.0,30.0,,0,0
353,China,37.5777,112.2922,2020-01-23,1,CHN,142.0,30.0,,0,0
354,Angola,-11.2027,17.8739,2020-01-23,0,AGO,2.0,202.0,17.0,0,0
355,Oman,21.512583,55.92325500000001,2020-01-23,0,OMN,142.0,145.0,,0,0
356,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-23,0,KNA,19.0,419.0,29.0,0,0
357,China,35.7452,95.9956,2020-01-23,0,CHN,142.0,30.0,,0,0
358,Australia,-34.9285,138.6007,2020-01-23,0,AUS,9.0,53.0,,0,0
359,Mauritania,21.0079,-10.9408,2020-01-23,0,MRT,2.0,202.0,11.0,0,0
360,Australia,-27.4698,153.0251,2020-01-23,0,AUS,9.0,53.0,,0,0
361,Belize,17.1899,-88.4976,2020-01-23,0,BLZ,19.0,419.0,13.0,0,0
362,Equatorial Guinea,1.6508,10.2679,2020-01-23,0,GNQ,2.0,202.0,17.0,0,0
363,Ecuador,-1.8312,-78.1834,2020-01-23,0,ECU,19.0,419.0,5.0,0,0
364,San Marino,43.9424,12.4578,2020-01-23,0,SMR,150.0,39.0,,0,0
365,Kenya,-0.0236,37.9062,2020-01-23,0,KEN,2.0,202.0,14.0,0,0
366,United Kingdom,21.69400000000001,-71.7979,2020-01-23,0,TCA,19.0,419.0,29.0,0,0
367,France,-12.8275,45.166244,2020-01-23,0,MYT,2.0,202.0,14.0,0,0
368,Suriname,3.9193,-56.0278,2020-01-23,0,SUR,19.0,419.0,5.0,0,0
369,Belarus,53.7098,27.9534,2020-01-23,0,BLR,150.0,151.0,,0,0
370,China,37.8957,114.9042,2020-01-23,5,CHN,142.0,30.0,,0,0
371,MS Zaandam,0.0,0.0,2020-01-23,0,,,,,0,0
372,Mexico,23.6345,-102.5528,2020-01-23,0,MEX,19.0,419.0,13.0,0,0
373,Australia,-33.8688,151.2093,2020-01-23,0,AUS,9.0,53.0,,0,0
374,Jamaica,18.1096,-77.2975,2020-01-23,0,JAM,19.0,419.0,29.0,0,0
375,Denmark,71.7069,-42.6043,2020-01-23,0,GRL,19.0,21.0,,0,0
376,Japan,36.204824,138.252924,2020-01-23,2,JPN,142.0,30.0,,0,0
377,Slovenia,46.1512,14.9955,2020-01-23,0,SVN,150.0,39.0,,0,0
378,Tajikistan,38.861,71.2761,2020-01-23,0,TJK,142.0,143.0,,0,0
379,Djibouti,11.8251,42.5903,2020-01-23,0,DJI,2.0,202.0,14.0,0,0
380,United Kingdom,55.3781,-3.4360000000000004,2020-01-23,0,GBR,150.0,154.0,,0,0
381,France,-17.6797,149.4068,2020-01-23,0,PYF,9.0,61.0,,0,0
382,Colombia,4.5709,-74.2973,2020-01-23,0,COL,19.0,419.0,5.0,0,0
383,Kosovo,42.602636,20.902977,2020-01-23,0,RKS,150.0,39.0,,0,0
384,Monaco,43.7333,7.4167,2020-01-23,0,MCO,150.0,155.0,,0,0
385,Pakistan,30.3753,69.3451,2020-01-23,0,PAK,142.0,34.0,,0,0
386,Qatar,25.3548,51.1839,2020-01-23,0,QAT,142.0,145.0,,0,0
387,Barbados,13.1939,-59.5432,2020-01-23,0,BRB,19.0,419.0,29.0,0,0
388,Jordan,31.24,36.51,2020-01-23,0,JOR,142.0,145.0,,0,0
389,Netherlands,18.0425,-63.0548,2020-01-23,0,SXM,19.0,419.0,29.0,0,0
390,China,31.8257,117.2264,2020-01-23,9,CHN,142.0,30.0,,0,0
391,Niger,17.607789,8.081666,2020-01-23,0,NER,2.0,202.0,11.0,0,0
392,Mongolia,46.8625,103.8467,2020-01-23,0,MNG,142.0,30.0,,0,0
393,Bhutan,27.5142,90.4336,2020-01-23,0,BTN,142.0,34.0,,0,0
394,Gabon,-0.8037,11.6094,2020-01-23,0,GAB,2.0,202.0,17.0,0,0
395,Ethiopia,9.145,40.4897,2020-01-23,0,ETH,2.0,202.0,14.0,0,0
396,Peru,-9.19,-75.0152,2020-01-23,0,PER,19.0,419.0,5.0,0,0
397,Trinidad and Tobago,10.6918,-61.2225,2020-01-23,0,TTO,19.0,419.0,29.0,0,0
398,Australia,-42.8821,147.3272,2020-01-23,0,AUS,9.0,53.0,,0,0
399,Hungary,47.1625,19.5033,2020-01-23,0,HUN,150.0,151.0,,0,0
400,China,40.1824,116.4142,2020-01-23,22,CHN,142.0,30.0,,0,0
401,Bahrain,26.0275,50.55,2020-01-23,0,BHR,142.0,145.0,,0,0
402,Bolivia,-16.2902,-63.5887,2020-01-23,0,BOL,19.0,419.0,5.0,0,0
403,Namibia,-22.9576,18.4904,2020-01-23,0,NAM,2.0,202.0,18.0,0,0
404,Dominican Republic,18.7357,-70.1627,2020-01-23,0,DOM,19.0,419.0,29.0,0,0
405,Australia,-12.4634,130.8456,2020-01-23,0,AUS,9.0,53.0,,0,0
406,Armenia,40.0691,45.0382,2020-01-23,0,ARM,142.0,145.0,,0,0
407,China,44.0935,113.9448,2020-01-23,0,CHN,142.0,30.0,,0,0
408,Saint Lucia,13.9094,-60.9789,2020-01-23,0,LCA,19.0,419.0,29.0,0,0
409,Turkey,38.9637,35.2433,2020-01-23,0,TUR,142.0,145.0,,0,0
410,United Kingdom,18.4207,-64.64,2020-01-23,0,VGB,19.0,419.0,29.0,0,0
411,North Macedonia,41.6086,21.7453,2020-01-23,0,MKD,150.0,39.0,,0,0
412,Burundi,-3.3731,29.9189,2020-01-23,0,BDI,2.0,202.0,14.0,0,0
413,Dominica,15.415,-61.371,2020-01-23,0,DMA,19.0,419.0,29.0,0,0
414,France,17.9,-62.8333,2020-01-23,0,BLM,19.0,419.0,29.0,0,0
415,Mali,17.570692,-3.996166000000001,2020-01-23,0,MLI,2.0,202.0,11.0,0,0
416,Bangladesh,23.685,90.3563,2020-01-23,0,BGD,142.0,34.0,,0,0
417,Denmark,56.2639,9.5018,2020-01-23,0,DNK,150.0,154.0,,0,0
418,Papua New Guinea,-6.314993,143.95555,2020-01-23,0,PNG,9.0,54.0,,0,0
419,Argentina,-38.4161,-63.6167,2020-01-23,0,ARG,19.0,419.0,5.0,0,0
420,Chile,-35.6751,-71.543,2020-01-23,0,CHL,19.0,419.0,5.0,0,0
421,Brazil,-14.235,-51.9253,2020-01-23,0,BRA,19.0,419.0,5.0,0,0
422,United Kingdom,32.3078,-64.7505,2020-01-23,0,BMU,19.0,21.0,,0,0
423,Guinea,9.9456,-9.6966,2020-01-23,0,GIN,2.0,202.0,11.0,0,0
424,Estonia,58.5953,25.0136,2020-01-23,0,EST,150.0,154.0,,0,0
425,Saudi Arabia,23.885942,45.079162,2020-01-23,0,SAU,142.0,145.0,,0,0
426,Australia,-37.8136,144.9631,2020-01-23,0,AUS,9.0,53.0,,0,0
427,Afghanistan,33.93911,67.709953,2020-01-23,0,AFG,142.0,34.0,,0,0
428,Uganda,1.373333,32.290275,2020-01-23,0,UGA,2.0,202.0,14.0,0,0
429,China,41.1129,85.2401,2020-01-23,2,CHN,142.0,30.0,,0,0
430,Cyprus,35.1264,33.4299,2020-01-23,0,CYP,142.0,145.0,,0,0
431,Sierra Leone,8.460555000000001,-11.779889,2020-01-23,0,SLE,2.0,202.0,11.0,0,0
432,China,32.9711,119.455,2020-01-23,5,CHN,142.0,30.0,,0,0
433,Kyrgyzstan,41.20438,74.766098,2020-01-23,0,KGZ,142.0,143.0,,0,0
434,Eswatini,-26.5225,31.4659,2020-01-23,0,SWZ,2.0,202.0,18.0,0,0
435,Somalia,5.152149,46.199616,2020-01-23,0,SOM,2.0,202.0,14.0,0,0
436,Sweden,60.128161,18.643501,2020-01-23,0,SWE,150.0,154.0,,0,0
437,Serbia,44.0165,21.0059,2020-01-23,0,SRB,150.0,39.0,,0,0
438,New Zealand,-40.9006,174.886,2020-01-23,0,NZL,9.0,53.0,,0,0
439,Lithuania,55.1694,23.8813,2020-01-23,0,LTU,150.0,154.0,,0,0
440,Guinea-Bissau,11.8037,-15.1804,2020-01-23,0,GNB,2.0,202.0,11.0,0,0
441,Burma,21.9162,95.956,2020-01-23,0,MMR,142.0,35.0,,0,0
442,China,27.614,115.7221,2020-01-23,7,CHN,142.0,30.0,,0,0
443,Ireland,53.1424,-7.6921,2020-01-23,0,IRL,150.0,154.0,,0,0
444,China,19.1959,109.7453,2020-01-23,5,CHN,142.0,30.0,,0,0
445,Fiji,-17.7134,178.065,2020-01-23,0,FJI,9.0,54.0,,0,0
446,United Kingdom,49.3723,-2.3644,2020-01-23,0,,150.0,154.0,,0,0
447,Poland,51.9194,19.1451,2020-01-23,0,POL,150.0,151.0,,0,0
448,United Kingdom,54.2361,-4.5481,2020-01-23,0,IMN,150.0,154.0,,0,0
449,US,40.0,-100.0,2020-01-23,1,USA,19.0,21.0,,0,0
450,Chile,-35.6751,-71.543,2020-01-24,0,CHL,19.0,419.0,5.0,0,0
451,China,36.3427,118.1498,2020-01-24,15,CHN,142.0,30.0,,0,0
452,China,23.3417,113.4244,2020-01-24,53,CHN,142.0,30.0,,0,2
453,Lithuania,55.1694,23.8813,2020-01-24,0,LTU,150.0,154.0,,0,0
454,China,37.5777,112.2922,2020-01-24,1,CHN,142.0,30.0,,0,0
455,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-24,0,KNA,19.0,419.0,29.0,0,0
456,Libya,26.3351,17.228331,2020-01-24,0,LBY,2.0,15.0,,0,0
457,United Kingdom,32.3078,-64.7505,2020-01-24,0,BMU,19.0,21.0,,0,0
458,China,35.7518,104.2861,2020-01-24,2,CHN,142.0,30.0,,0,0
459,Angola,-11.2027,17.8739,2020-01-24,0,AGO,2.0,202.0,17.0,0,0
460,Saudi Arabia,23.885942,45.079162,2020-01-24,0,SAU,142.0,145.0,,0,0
461,Algeria,28.0339,1.6596,2020-01-24,0,DZA,2.0,15.0,,0,0
462,Kosovo,42.602636,20.902977,2020-01-24,0,RKS,150.0,39.0,,0,0
463,Armenia,40.0691,45.0382,2020-01-24,0,ARM,142.0,145.0,,0,0
464,France,-12.8275,45.166244,2020-01-24,0,MYT,2.0,202.0,14.0,0,0
465,China,44.0935,113.9448,2020-01-24,1,CHN,142.0,30.0,,0,0
466,United Kingdom,21.69400000000001,-71.7979,2020-01-24,0,TCA,19.0,419.0,29.0,0,0
467,Oman,21.512583,55.92325500000001,2020-01-24,0,OMN,142.0,145.0,,0,0
468,India,20.593684,78.96288,2020-01-24,0,IND,142.0,34.0,,0,0
469,Austria,47.5162,14.5501,2020-01-24,0,AUT,150.0,155.0,,0,0
470,China,23.8298,108.7881,2020-01-24,23,CHN,142.0,30.0,,0,0
471,China,41.1129,85.2401,2020-01-24,2,CHN,142.0,30.0,,0,0
472,Andorra,42.5063,1.5218,2020-01-24,0,AND,150.0,39.0,,0,0
473,Congo (Brazzaville),-0.228,15.8277,2020-01-24,0,COG,2.0,202.0,17.0,0,0
474,Kenya,-0.0236,37.9062,2020-01-24,0,KEN,2.0,202.0,14.0,0,0
475,China,19.1959,109.7453,2020-01-24,8,CHN,142.0,30.0,,0,0
476,Guinea,9.9456,-9.6966,2020-01-24,0,GIN,2.0,202.0,11.0,0,0
477,Netherlands,52.1326,5.2913,2020-01-24,0,NLD,150.0,155.0,,0,0
478,China,35.7452,95.9956,2020-01-24,0,CHN,142.0,30.0,,0,0
479,Burundi,-3.3731,29.9189,2020-01-24,0,BDI,2.0,202.0,14.0,0,0
480,Tanzania,-6.369028,34.888822,2020-01-24,0,TZA,2.0,202.0,14.0,0,0
481,North Macedonia,41.6086,21.7453,2020-01-24,0,MKD,150.0,39.0,,0,0
482,Australia,-35.4735,149.0124,2020-01-24,0,AUS,9.0,53.0,,0,0
483,Azerbaijan,40.1431,47.5769,2020-01-24,0,AZE,142.0,145.0,,0,0
484,France,3.9339,-53.1258,2020-01-24,0,GUF,19.0,419.0,5.0,0,0
485,Bahamas,25.025885,-78.035889,2020-01-24,0,BHS,19.0,419.0,29.0,0,0
486,Costa Rica,9.7489,-83.7534,2020-01-24,0,CRI,19.0,419.0,13.0,0,0
487,Diamond Princess,0.0,0.0,2020-01-24,0,,,,,0,0
488,United Kingdom,18.4207,-64.64,2020-01-24,0,VGB,19.0,419.0,29.0,0,0
489,Bosnia and Herzegovina,43.9159,17.6791,2020-01-24,0,BIH,150.0,39.0,,0,0
490,Morocco,31.7917,-7.0926,2020-01-24,0,MAR,2.0,15.0,,0,0
491,Bulgaria,42.7339,25.4858,2020-01-24,0,BGR,150.0,151.0,,0,0
492,China,30.9756,112.2707,2020-01-24,549,CHN,142.0,30.0,,24,31
493,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-24,0,VCT,19.0,419.0,29.0,0,0
494,Eswatini,-26.5225,31.4659,2020-01-24,0,SWZ,2.0,202.0,18.0,0,0
495,Mali,17.570692,-3.996166000000001,2020-01-24,0,MLI,2.0,202.0,11.0,0,0
496,Australia,-34.9285,138.6007,2020-01-24,0,AUS,9.0,53.0,,0,0
497,Monaco,43.7333,7.4167,2020-01-24,0,MCO,150.0,155.0,,0,0
498,Estonia,58.5953,25.0136,2020-01-24,0,EST,150.0,154.0,,0,0
499,Equatorial Guinea,1.6508,10.2679,2020-01-24,0,GNQ,2.0,202.0,17.0,0,0
500,Belize,17.1899,-88.4976,2020-01-24,0,BLZ,19.0,419.0,13.0,0,0
501,Australia,-27.4698,153.0251,2020-01-24,0,AUS,9.0,53.0,,0,0
502,Somalia,5.152149,46.199616,2020-01-24,0,SOM,2.0,202.0,14.0,0,0
503,Cyprus,35.1264,33.4299,2020-01-24,0,CYP,142.0,145.0,,0,0
504,San Marino,43.9424,12.4578,2020-01-24,0,SMR,150.0,39.0,,0,0
505,Bangladesh,23.685,90.3563,2020-01-24,0,BGD,142.0,34.0,,0,0
506,"Korea, South",35.90775700000001,127.766922,2020-01-24,2,KOR,142.0,30.0,,0,0
507,Switzerland,46.8182,8.2275,2020-01-24,0,CHE,150.0,155.0,,0,0
508,Ecuador,-1.8312,-78.1834,2020-01-24,0,ECU,19.0,419.0,5.0,0,0
509,Mauritania,21.0079,-10.9408,2020-01-24,0,MRT,2.0,202.0,11.0,0,0
510,United Kingdom,49.3723,-2.3644,2020-01-24,0,,150.0,154.0,,0,0
511,China,22.3,114.2,2020-01-24,2,HKG,142.0,30.0,,0,0
512,Togo,8.6195,0.8248,2020-01-24,0,TGO,2.0,202.0,11.0,0,0
513,Ghana,7.9465,-1.0232,2020-01-24,0,GHA,2.0,202.0,11.0,0,0
514,Uzbekistan,41.377491,64.585262,2020-01-24,0,UZB,142.0,143.0,,0,0
515,Liberia,6.4280550000000005,-9.429499,2020-01-24,0,LBR,2.0,202.0,11.0,0,0
516,China,35.1917,108.8701,2020-01-24,5,CHN,142.0,30.0,,0,0
517,Paraguay,-23.4425,-58.4438,2020-01-24,0,PRY,19.0,419.0,5.0,0,0
518,Botswana,-22.3285,24.6849,2020-01-24,0,BWA,2.0,202.0,18.0,0,0
519,France,16.265,-61.551,2020-01-24,0,GLP,19.0,419.0,29.0,0,0
520,United Kingdom,18.2206,-63.0686,2020-01-24,0,AIA,19.0,419.0,29.0,0,0
521,Netherlands,12.1696,-68.99,2020-01-24,0,CUW,19.0,419.0,29.0,0,0
522,Senegal,14.4974,-14.4524,2020-01-24,0,SEN,2.0,202.0,11.0,0,0
523,Hungary,47.1625,19.5033,2020-01-24,0,HUN,150.0,151.0,,0,0
524,Montenegro,42.708678000000006,19.37439,2020-01-24,0,MNE,150.0,39.0,,0,0
525,United Kingdom,54.2361,-4.5481,2020-01-24,0,IMN,150.0,154.0,,0,0
526,United Kingdom,-51.7963,-59.5236,2020-01-24,0,FLK,19.0,419.0,5.0,0,0
527,France,46.8852,-56.3159,2020-01-24,0,SPM,19.0,21.0,,0,0
528,Malawi,-13.2543,34.3015,2020-01-24,0,MWI,2.0,202.0,14.0,0,0
529,Australia,-12.4634,130.8456,2020-01-24,0,AUS,9.0,53.0,,0,0
530,United Kingdom,19.3133,-81.2546,2020-01-24,0,CYM,19.0,419.0,29.0,0,0
531,Poland,51.9194,19.1451,2020-01-24,0,POL,150.0,151.0,,0,0
532,Latvia,56.8796,24.6032,2020-01-24,0,LVA,150.0,154.0,,0,0
533,Comoros,-11.6455,43.3333,2020-01-24,0,COM,2.0,202.0,14.0,0,0
534,Seychelles,-4.6796,55.492,2020-01-24,0,SYC,2.0,202.0,14.0,0,0
535,Congo (Kinshasa),-4.0383,21.7587,2020-01-24,0,COD,2.0,202.0,17.0,0,0
536,Tunisia,33.886917,9.537499,2020-01-24,0,TUN,2.0,15.0,,0,0
537,Bolivia,-16.2902,-63.5887,2020-01-24,0,BOL,19.0,419.0,5.0,0,0
538,El Salvador,13.7942,-88.8965,2020-01-24,0,SLV,19.0,419.0,13.0,0,0
539,Namibia,-22.9576,18.4904,2020-01-24,0,NAM,2.0,202.0,18.0,0,0
540,Ukraine,48.3794,31.1656,2020-01-24,0,UKR,150.0,151.0,,0,0
541,Iran,32.427908,53.68804599999999,2020-01-24,0,IRN,142.0,34.0,,0,0
542,Suriname,3.9193,-56.0278,2020-01-24,0,SUR,19.0,419.0,5.0,0,0
543,Gambia,13.4432,-15.3101,2020-01-24,0,GMB,2.0,202.0,11.0,0,0
544,Japan,36.204824,138.252924,2020-01-24,2,JPN,142.0,30.0,,0,0
545,Haiti,18.9712,-72.2852,2020-01-24,0,HTI,19.0,419.0,29.0,0,0
546,Slovenia,46.1512,14.9955,2020-01-24,0,SVN,150.0,39.0,,0,0
547,China,31.8257,117.2264,2020-01-24,15,CHN,142.0,30.0,,0,0
548,Ireland,53.1424,-7.6921,2020-01-24,0,IRL,150.0,154.0,,0,0
549,Djibouti,11.8251,42.5903,2020-01-24,0,DJI,2.0,202.0,14.0,0,0
550,United Kingdom,55.3781,-3.4360000000000004,2020-01-24,0,GBR,150.0,154.0,,0,0
551,Saint Lucia,13.9094,-60.9789,2020-01-24,0,LCA,19.0,419.0,29.0,0,0
552,France,-17.6797,149.4068,2020-01-24,0,PYF,9.0,61.0,,0,0
553,France,14.6415,-61.0242,2020-01-24,0,MTQ,19.0,419.0,29.0,0,0
554,Colombia,4.5709,-74.2973,2020-01-24,0,COL,19.0,419.0,5.0,0,0
555,Tajikistan,38.861,71.2761,2020-01-24,0,TJK,142.0,143.0,,0,0
556,Netherlands,18.0425,-63.0548,2020-01-24,0,SXM,19.0,419.0,29.0,0,0
557,Denmark,71.7069,-42.6043,2020-01-24,0,GRL,19.0,21.0,,0,0
558,Jamaica,18.1096,-77.2975,2020-01-24,0,JAM,19.0,419.0,29.0,0,0
559,West Bank and Gaza,31.9522,35.2332,2020-01-24,0,PSE,142.0,145.0,,0,0
560,Australia,-42.8821,147.3272,2020-01-24,0,AUS,9.0,53.0,,0,0
561,Peru,-9.19,-75.0152,2020-01-24,0,PER,19.0,419.0,5.0,0,0
562,Belarus,53.7098,27.9534,2020-01-24,0,BLR,150.0,151.0,,0,0
563,MS Zaandam,0.0,0.0,2020-01-24,0,,,,,0,0
564,Burma,21.9162,95.956,2020-01-24,0,MMR,142.0,35.0,,0,0
565,Sweden,60.128161,18.643501,2020-01-24,0,SWE,150.0,154.0,,0,0
566,China,37.8957,114.9042,2020-01-24,9,CHN,142.0,30.0,,0,0
567,Jordan,31.24,36.51,2020-01-24,0,JOR,142.0,145.0,,0,0
568,Mexico,23.6345,-102.5528,2020-01-24,0,MEX,19.0,419.0,13.0,0,0
569,Belgium,50.8333,4.469936,2020-01-24,0,BEL,150.0,155.0,,0,0
570,Australia,-33.8688,151.2093,2020-01-24,0,AUS,9.0,53.0,,0,0
571,Venezuela,6.4238,-66.5897,2020-01-24,0,VEN,19.0,419.0,5.0,0,0
572,Gabon,-0.8037,11.6094,2020-01-24,0,GAB,2.0,202.0,17.0,0,0
573,United Kingdom,36.1408,-5.3536,2020-01-24,0,GIB,150.0,39.0,,0,0
574,Dominica,15.415,-61.371,2020-01-24,0,DMA,19.0,419.0,29.0,0,0
575,Western Sahara,24.2155,-12.8858,2020-01-24,0,ESH,2.0,15.0,,0,0
576,Slovakia,48.669,19.699,2020-01-24,0,SVK,150.0,151.0,,0,0
577,Bahrain,26.0275,50.55,2020-01-24,0,BHR,142.0,145.0,,0,0
578,Iraq,33.223191,43.679291,2020-01-24,0,IRQ,142.0,145.0,,0,0
579,Singapore,1.2833,103.8333,2020-01-24,3,SGP,142.0,35.0,,0,0
580,China,39.3054,117.323,2020-01-24,8,CHN,142.0,30.0,,0,0
581,Sierra Leone,8.460555000000001,-11.779889,2020-01-24,0,SLE,2.0,202.0,11.0,0,0
582,Rwanda,-1.9403,29.8739,2020-01-24,0,RWA,2.0,202.0,14.0,0,0
583,Luxembourg,49.8153,6.1296,2020-01-24,0,LUX,150.0,155.0,,0,0
584,Brunei,4.5353,114.7277,2020-01-24,0,BRN,142.0,35.0,,0,0
585,Chad,15.4542,18.7322,2020-01-24,0,TCD,2.0,202.0,17.0,0,0
586,Central African Republic,6.6111,20.9394,2020-01-24,0,CAF,2.0,202.0,17.0,0,0
587,Serbia,44.0165,21.0059,2020-01-24,0,SRB,150.0,39.0,,0,0
588,Taiwan*,23.7,121.0,2020-01-24,3,TWN,142.0,30.0,,0,0
589,Finland,61.92411,25.748151,2020-01-24,0,FIN,150.0,154.0,,0,0
590,France,18.0708,-63.0501,2020-01-24,0,MAF,19.0,419.0,29.0,0,0
591,Zimbabwe,-19.015438,29.154857,2020-01-24,0,ZWE,2.0,202.0,14.0,0,0
592,Uganda,1.373333,32.290275,2020-01-24,0,UGA,2.0,202.0,14.0,0,0
593,China,22.1667,113.55,2020-01-24,2,MAC,142.0,30.0,,0,0
594,Fiji,-17.7134,178.065,2020-01-24,0,FJI,9.0,54.0,,0,0
595,Netherlands,12.5211,-69.9683,2020-01-24,0,ABW,19.0,419.0,29.0,0,0
596,Croatia,45.1,15.2,2020-01-24,0,HRV,150.0,39.0,,0,0
597,Eritrea,15.1794,39.7823,2020-01-24,0,ERI,2.0,202.0,14.0,0,0
598,Albania,41.1533,20.1683,2020-01-24,0,ALB,150.0,39.0,,0,0
599,Mongolia,46.8625,103.8467,2020-01-24,0,MNG,142.0,30.0,,0,0
600,Iceland,64.9631,-19.0208,2020-01-24,0,ISL,150.0,154.0,,0,0
601,Sao Tome and Principe,0.1864,6.6131,2020-01-24,0,STP,2.0,202.0,17.0,0,0
602,Barbados,13.1939,-59.5432,2020-01-24,0,BRB,19.0,419.0,29.0,0,0
603,Niger,17.607789,8.081666,2020-01-24,0,NER,2.0,202.0,11.0,0,0
604,China,41.2956,122.6085,2020-01-24,4,CHN,142.0,30.0,,0,0
605,Afghanistan,33.93911,67.709953,2020-01-24,0,AFG,142.0,34.0,,0,0
606,Guatemala,15.7835,-90.2308,2020-01-24,0,GTM,19.0,419.0,13.0,0,0
607,Cabo Verde,16.5388,-23.0418,2020-01-24,0,CPV,2.0,202.0,11.0,0,0
608,China,31.6927,88.0924,2020-01-24,0,CHN,142.0,30.0,,0,0
609,Sudan,12.8628,30.2176,2020-01-24,0,SDN,2.0,15.0,,0,0
610,Norway,60.472,8.4689,2020-01-24,0,NOR,150.0,154.0,,0,0
611,China,43.6661,126.1923,2020-01-24,3,CHN,142.0,30.0,,0,0
612,Trinidad and Tobago,10.6918,-61.2225,2020-01-24,0,TTO,19.0,419.0,29.0,0,0
613,Portugal,39.3999,-8.2245,2020-01-24,0,PRT,150.0,39.0,,0,0
614,Dominican Republic,18.7357,-70.1627,2020-01-24,0,DOM,19.0,419.0,29.0,0,0
615,China,40.1824,116.4142,2020-01-24,36,CHN,142.0,30.0,,0,1
616,Benin,9.3077,2.3158,2020-01-24,0,BEN,2.0,202.0,11.0,0,0
617,Lebanon,33.8547,35.8623,2020-01-24,0,LBN,142.0,145.0,,0,0
618,China,27.6104,111.7088,2020-01-24,24,CHN,142.0,30.0,,0,0
619,China,26.8154,106.8748,2020-01-24,3,CHN,142.0,30.0,,0,0
620,Nigeria,9.082,8.6753,2020-01-24,0,NGA,2.0,202.0,11.0,0,0
621,China,30.0572,107.874,2020-01-24,27,CHN,142.0,30.0,,0,0
